date,visitor,visit_pts,home,home_pts,night_out,result,pt_spread,,,,,,,,
3/8/17,Sacramento,104,San Antonio,114,0,1,10,,,,,,,,
3/9/17,Cleveland,101,Detroit,106,0,1,5,,,,,,,,
3/9/17,LA Clippers,114,Memphis,98,0,0,-16,,,,,,,,
3/9/17,San Antonio,92,Okla City,102,0,1,10,,,,,,,,
3/9/17,LA Lakers,122,Phoenix,110,0,0,-12,,,,,,,,
3/9/17,Philadelphia,108,Portland,114,0,1,6,,,,,,,,
3/10/17,Toronto,99,Atlanta,105,0,1,6,,,,,,,,
3/10/17,Houston,115,Chicago,94,0,0,-21,,,,,,,,
3/10/17,Orlando,81,Charlotte,121,0,1,40,,,,,,,,
3/10/17,Brooklyn,96,Dallas,105,0,1,9,,,,,,,,
3/10/17,Boston,99,Denver,119,0,1,20,,,,,,,,
3/10/17,Indiana,85,Milwaukee,99,0,1,14,,,,,,,,
3/10/17,Golden State,102,Minnesota,103,0,1,1,,,,,,,,
3/10/17,Washington,130,Sacramento,122,0,0,-8,,,,,,,,
3/11/17,New Orleans,125,Charlotte,122,0,0,-3,,,,,,,,
3/11/17,Phoenix,100,Dallas,98,0,0,-2,,,,,,,,
3/11/17,New York,92,Detroit,112,0,1,20,,,,,,,,
3/11/17,Philadelphia,100,LA Clippers,112,1,1,12,,,,,,,,
3/11/17,Atlanta,107,Memphis,90,0,0,-17,,,,,,,,
3/11/17,Toronto,89,Miami,104,1,1,15,,,,,,,,
3/11/17,Minnesota,95,Milwaukee,102,0,1,7,,,,,,,,
3/11/17,Utah,104,Okla City,112,0,1,8,,,,,,,,
3/11/17,Cleveland,116,Orlando,104,0,0,-12,,,,,,,,
3/11/17,Washington,125,Portland,124,0,0,-1,,,,,,,,
3/11/17,Denver,105,Sacramento,92,0,0,-13,,,,,,,,
3/11/17,Golden State,85,San Antonio,107,0,1,22,,,,,,,,
3/12/17,Chicago,80,Boston,100,0,1,20,,,,,,,,
3/12/17,New York,112,Brooklyn,120,0,1,8,,,,,,,,
3/12/17,Cleveland,112,Houston,117,0,1,5,,,,,,,,
3/12/17,Miami,98,Indiana,102,0,1,4,,,,,,,,
3/12/17,Philadelphia,118,LA Lakers,116,1,0,-2,,,,,,,,
3/12/17,Portland,110,Phoenix,101,0,0,-9,,,,,,,,
3/13/17,Chicago,115,Charlotte,109,0,0,-6,,,,,,,,
3/13/17,LA Lakers,101,Denver,129,0,1,28,,,,,,,,
3/13/17,Milwaukee,93,Memphis,113,0,1,20,,,,,,,,
3/13/17,Washington,104,Minnesota,119,0,1,15,,,,,,,,
3/13/17,Orlando,115,Sacramento,120,0,1,5,,,,,,,,
3/13/17,Atlanta,99,San Antonio,107,0,1,8,,,,,,,,
3/13/17,Dallas,78,Toronto,100,0,1,22,,,,,,,,
3/13/17,LA Clippers,108,Utah,114,0,1,6,,,,,,,,
3/14/17,Okla City,122,Brooklyn,104,0,0,-18,,,,,,,,
3/14/17,Detroit,96,Cleveland,128,0,1,32,,,,,,,,
3/14/17,Philadelphia,104,Golden State,106,0,1,2,,,,,,,,
3/14/17,Portland,77,New Orleans,100,0,1,23,,,,,,,,
3/14/17,Indiana,81,New York,87,1,1,6,,,,,,,,
3/15/17,Minnesota,104,Boston,117,0,1,13,,,,,,,,
3/15/17,Memphis,98,Chicago,91,0,0,-7,,,,,,,,
3/15/17,Utah,97,Detroit,83,0,0,-14,,,,,,,,
3/15/17,LA Lakers,100,Houston,139,0,1,39,,,,,,,,
3/15/17,Charlotte,77,Indiana,98,0,1,21,,,,,,,,
3/15/17,Milwaukee,97,LA Clippers,96,1,0,-1,,,,,,,,
3/15/17,New Orleans,112,Miami,120,1,1,8,,,,,,,,
3/15/17,Sacramento,107,Phoenix,101,0,0,-6,,,,,,,,
3/15/17,Portland,110,San Antonio,106,0,0,-4,,,,,,,,
3/15/17,Dallas,112,Washington,107,0,0,-5,,,,,,,,
3/16/17,Memphis,103,Atlanta,91,0,0,-12,,,,,,,,
3/16/17,Utah,83,Cleveland,91,0,1,8,,,,,,,,
3/16/17,LA Clippers,114,Denver,129,0,1,15,,,,,,,,
3/16/17,Orlando,92,Golden State,122,0,1,30,,,,,,,,
3/16/17,Brooklyn,121,New York,110,1,0,-11,,,,,,,,
3/16/17,Okla City,123,Toronto,102,0,0,-21,,,,,,,,
3/17/17,Boston,98,Brooklyn,95,0,0,-3,,,,,,,,
3/17/17,Toronto,87,Detroit,75,0,0,-12,,,,,,,,
3/17/17,Milwaukee,107,LA Lakers,103,1,0,-4,,,,,,,,
3/17/17,Minnesota,105,Miami,123,1,1,18,,,,,,,,
3/17/17,Houston,112,New Orleans,128,0,1,16,,,,,,,,
3/17/17,Dallas,74,Philadelphia,116,0,1,42,,,,,,,,
3/17/17,Orlando,109,Phoenix,103,0,0,-6,,,,,,,,
3/17/17,Chicago,107,Washington,112,0,1,5,,,,,,,,
3/18/17,Portland,113,Atlanta,97,0,0,-16,,,,,,,,
3/18/17,Utah,86,Chicago,95,0,1,9,,,,,,,,
3/18/17,Washington,93,Charlotte,98,0,1,5,,,,,,,,
3/18/17,Houston,109,Denver,105,0,0,-4,,,,,,,,
3/18/17,Milwaukee,92,Golden State,117,0,1,25,,,,,,,,
3/18/17,Cleveland,78,LA Clippers,108,1,1,30,,,,,,,,
3/18/17,San Antonio,96,Memphis,104,0,1,8,,,,,,,,
3/18/17,Sacramento,94,Okla City,110,0,1,16,,,,,,,,
3/19/17,Dallas,111,Brooklyn,104,0,0,-7,,,,,,,,
3/19/17,Phoenix,95,Detroit,112,0,1,17,,,,,,,,
3/19/17,Cleveland,125,LA Lakers,120,1,0,-5,,,,,,,,
3/19/17,Portland,115,Miami,104,1,0,-11,,,,,,,,
3/19/17,Minnesota,109,New Orleans,123,0,1,14,,,,,,,,
3/19/17,Boston,99,Philadelphia,105,0,1,6,,,,,,,,
3/19/17,Sacramento,102,San Antonio,118,0,1,16,,,,,,,,
3/19/17,Indiana,91,Toronto,116,0,1,25,,,,,,,,
3/20/17,Washington,102,Boston,110,0,1,8,,,,,,,,
3/20/17,Atlanta,90,Charlotte,105,0,1,15,,,,,,,,
3/20/17,Denver,124,Houston,125,0,1,1,,,,,,,,
3/20/17,Utah,100,Indiana,107,0,1,7,,,,,,,,
3/20/17,New York,105,LA Clippers,114,-1,1,9,,,,,,,,
3/20/17,Golden State,111,Okla City,95,0,0,-16,,,,,,,,
3/20/17,Philadelphia,109,Orlando,112,0,1,3,,,,,,,,
3/21/17,Detroit,96,Brooklyn,98,0,1,2,,,,,,,,
3/21/17,Golden State,112,Dallas,87,0,0,-25,,,,,,,,
3/21/17,LA Clippers,133,LA Lakers,109,-1,0,-24,,,,,,,,
3/21/17,Phoenix,97,Miami,112,1,1,15,,,,,,,,
3/21/17,San Antonio,100,Minnesota,93,0,0,-7,,,,,,,,
3/21/17,Memphis,82,New Orleans,95,0,1,13,,,,,,,,
3/21/17,Milwaukee,93,Portland,90,0,0,-3,,,,,,,,
3/21/17,Chicago,120,Toronto,122,0,1,2,,,,,,,,
3/22/17,Indiana,100,Boston,109,0,1,9,,,,,,,,
3/22/17,Detroit,95,Chicago,117,0,1,22,,,,,,,,
3/22/17,Cleveland,113,Denver,126,0,1,13,,,,,,,,
3/22/17,Philadelphia,97,Okla City,122,0,1,25,,,,,,,,
3/22/17,Charlotte,109,Orlando,102,0,0,-7,,,,,,,,
3/22/17,Milwaukee,116,Sacramento,98,0,0,-18,,,,,,,,
3/22/17,New York,101,Utah,108,0,1,7,,,,,,,,
3/22/17,Atlanta,100,Washington,104,0,1,4,,,,,,,,
3/23/17,Phoenix,98,Brooklyn,126,0,1,28,,,,,,,,
3/23/17,LA Clippers,95,Dallas,97,0,1,2,,,,,,,,
3/23/17,Toronto,101,Miami,84,1,0,-17,,,,,,,,
3/23/17,New York,95,Portland,110,0,1,15,,,,,,,,
3/23/17,Memphis,90,San Antonio,97,0,1,7,,,,,,,,
3/24/17,Phoenix,120,Boston,130,0,1,10,,,,,,,,
3/24/17,Philadelphia,117,Chicago,107,0,0,-10,,,,,,,,
3/24/17,Cleveland,112,Charlotte,105,0,0,-7,,,,,,,,
3/24/17,Sacramento,100,Golden State,114,0,1,14,,,,,,,,
3/24/17,New Orleans,107,Houston,117,0,1,10,,,,,,,,
3/24/17,Denver,125,Indiana,117,0,0,-8,,,,,,,,
3/24/17,Minnesota,119,LA Lakers,130,1,1,11,,,,,,,,
3/24/17,Atlanta,97,Milwaukee,100,0,1,3,,,,,,,,
3/24/17,Detroit,87,Orlando,115,0,1,28,,,,,,,,
3/24/17,Brooklyn,108,Washington,129,0,1,21,,,,,,,,
3/25/17,Washington,127,Cleveland,115,0,0,-12,,,,,,,,
3/25/17,Toronto,94,Dallas,86,0,0,-8,,,,,,,,
3/25/17,Utah,95,LA Clippers,108,1,1,13,,,,,,,,
3/25/17,Minnesota,100,Portland,112,0,1,12,,,,,,,,
3/25/17,New York,98,San Antonio,106,0,1,8,,,,,,,,
3/26/17,Brooklyn,107,Atlanta,92,0,0,-15,,,,,,,,
3/26/17,Miami,108,Boston,112,0,1,4,,,,,,,,
3/26/17,Phoenix,106,Charlotte,120,0,1,14,,,,,,,,
3/26/17,New Orleans,115,Denver,90,0,0,-25,,,,,,,,
3/26/17,Memphis,94,Golden State,106,0,1,12,,,,,,,,
3/26/17,Okla City,125,Houston,137,0,1,12,,,,,,,,
3/26/17,Philadelphia,94,Indiana,107,0,1,13,,,,,,,,
3/26/17,Sacramento,98,LA Clippers,97,1,0,-1,,,,,,,,
3/26/17,Portland,97,LA Lakers,81,1,0,-16,,,,,,,,
3/26/17,Chicago,109,Milwaukee,94,0,0,-15,,,,,,,,
3/27/17,Okla City,92,Dallas,91,0,0,-1,,,,,,,,
3/27/17,Detroit,95,New York,109,1,1,14,,,,,,,,
3/27/17,Memphis,90,Sacramento,91,0,1,1,,,,,,,,
3/27/17,Cleveland,74,San Antonio,103,0,1,29,,,,,,,,
3/27/17,Orlando,112,Toronto,131,0,1,19,,,,,,,,
3/27/17,New Orleans,100,Utah,108,0,1,8,,,,,,,,
3/28/17,Phoenix,91,Atlanta,95,0,1,4,,,,,,,,
3/28/17,Philadelphia,106,Brooklyn,101,0,0,-5,,,,,,,,
3/28/17,Milwaukee,118,Charlotte,108,0,0,-10,,,,,,,,
3/28/17,Miami,97,Detroit,96,0,0,-1,,,,,,,,
3/28/17,Golden State,113,Houston,106,0,0,-7,,,,,,,,
3/28/17,Minnesota,115,Indiana,114,0,0,-1,,,,,,,,
3/28/17,Washington,119,LA Lakers,108,1,0,-11,,,,,,,,
3/28/17,Denver,113,Portland,122,0,1,9,,,,,,,,
3/29/17,Milwaukee,103,Boston,100,0,0,-3,,,,,,,,
3/29/17,Washington,124,LA Clippers,133,1,1,9,,,,,,,,
3/29/17,Indiana,97,Memphis,110,0,1,13,,,,,,,,
3/29/17,Dallas,118,New Orleans,121,0,1,3,,,,,,,,
3/29/17,Miami,105,New York,88,-1,0,-17,,,,,,,,
3/29/17,Okla City,114,Orlando,106,0,0,-8,,,,,,,,
3/29/17,Atlanta,99,Philadelphia,92,0,0,-7,,,,,,,,
3/29/17,Utah,112,Sacramento,82,0,0,-30,,,,,,,,
3/29/17,Golden State,110,San Antonio,98,0,0,-12,,,,,,,,
3/29/17,Charlotte,110,Toronto,106,0,0,-4,,,,,,,,
3/30/17,Cleveland,93,Chicago,99,0,1,6,,,,,,,,
3/30/17,Brooklyn,89,Detroit,90,0,1,1,,,,,,,,
3/30/17,LA Lakers,104,Minnesota,119,0,1,15,,,,,,,,
3/30/17,LA Clippers,124,Phoenix,118,0,0,-6,,,,,,,,
3/30/17,Houston,107,Portland,117,0,1,10,,,,,,,,
3/31/17,Orlando,116,Boston,117,0,1,1,,,,,,,,
3/31/17,Denver,114,Charlotte,122,0,1,8,,,,,,,,
3/31/17,Philadelphia,105,Cleveland,122,0,1,17,,,,,,,,
3/31/17,Houston,98,Golden State,107,0,1,9,,,,,,,,
3/31/17,Dallas,90,Memphis,99,0,1,9,,,,,,,,
3/31/17,New York,98,Miami,94,-1,0,-4,,,,,,,,
3/31/17,Detroit,105,Milwaukee,108,0,1,3,,,,,,,,
3/31/17,Sacramento,89,New Orleans,117,0,1,28,,,,,,,,
3/31/17,San Antonio,100,Okla City,95,0,0,-5,,,,,,,,
3/31/17,Indiana,100,Toronto,111,0,1,11,,,,,,,,
3/31/17,Washington,88,Utah,95,0,1,7,,,,,,,,
4/1/17,Orlando,111,Brooklyn,121,0,1,10,,,,,,,,
4/1/17,Atlanta,104,Chicago,106,0,1,2,,,,,,,,
4/1/17,LA Lakers,104,LA Clippers,115,-1,1,11,,,,,,,,
4/1/17,Sacramento,123,Minnesota,117,0,0,-6,,,,,,,,
4/1/17,Phoenix,117,Portland,130,0,1,13,,,,,,,,
4/2/17,Atlanta,82,Brooklyn,91,0,1,9,,,,,,,,
4/2/17,Indiana,130,Cleveland,135,0,1,5,,,,,,,,
4/2/17,Washington,115,Golden State,139,0,1,24,,,,,,,,
4/2/17,Memphis,103,LA Lakers,108,1,1,5,,,,,,,,
4/2/17,Denver,116,Miami,113,1,0,-3,,,,,,,,
4/2/17,Dallas,109,Milwaukee,105,0,0,-4,,,,,,,,
4/2/17,Chicago,117,New Orleans,110,0,0,-7,,,,,,,,
4/2/17,Boston,110,New York,94,1,0,-16,,,,,,,,
4/2/17,Charlotte,113,Okla City,101,0,0,-12,,,,,,,,
4/2/17,Houston,123,Phoenix,116,0,0,-7,,,,,,,,
4/2/17,Utah,103,San Antonio,109,0,1,6,,,,,,,,
4/2/17,Philadelphia,105,Toronto,113,0,1,8,,,,,,,,
4/3/17,Portland,109,Minnesota,110,0,1,1,,,,,,,,
4/4/17,Orlando,102,Cleveland,122,0,1,20,,,,,,,,
4/4/17,Minnesota,107,Golden State,121,0,1,14,,,,,,,,
4/4/17,Toronto,90,Indiana,108,0,1,18,,,,,,,,
4/4/17,Denver,134,New Orleans,131,0,0,-3,,,,,,,,
4/4/17,Chicago,91,New York,100,1,1,9,,,,,,,,
4/4/17,Milwaukee,79,Okla City,110,0,1,31,,,,,,,,
4/4/17,Brooklyn,141,Philadelphia,118,0,0,-23,,,,,,,,
4/4/17,Dallas,87,Sacramento,98,0,1,11,,,,,,,,
4/4/17,Memphis,89,San Antonio,95,0,1,6,,,,,,,,
4/4/17,Portland,87,Utah,106,0,1,19,,,,,,,,
4/4/17,Charlotte,111,Washington,118,0,1,7,,,,,,,,
4/5/17,Cleveland,114,Boston,91,0,0,-23,,,,,,,,
4/5/17,Miami,112,Charlotte,99,0,0,-13,,,,,,,,
4/5/17,Toronto,105,Detroit,102,0,0,-3,,,,,,,,
4/5/17,Denver,104,Houston,110,0,1,6,,,,,,,,
4/5/17,Dallas,101,LA Clippers,112,1,1,11,,,,,,,,
4/5/17,Okla City,103,Memphis,100,0,0,-3,,,,,,,,
4/5/17,Golden State,120,Phoenix,111,0,0,-9,,,,,,,,
4/5/17,LA Lakers,102,San Antonio,95,0,0,-7,,,,,,,,
4/6/17,Boston,116,Atlanta,123,0,1,7,,,,,,,,
4/6/17,Milwaukee,89,Indiana,104,0,1,15,,,,,,,,
4/6/17,Washington,106,New York,103,1,0,-3,,,,,,,,
4/6/17,Brooklyn,107,Orlando,115,0,1,8,,,,,,,,
4/6/17,Chicago,102,Philadelphia,90,0,0,-12,,,,,,,,
4/6/17,Minnesota,98,Portland,105,0,1,7,,,,,,,,
4/7/17,Atlanta,114,Cleveland,100,0,0,-14,,,,,,,,
4/7/17,San Antonio,102,Dallas,89,0,0,-13,,,,,,,,
4/7/17,New Orleans,106,Denver,122,0,1,16,,,,,,,,
4/7/17,Detroit,114,Houston,109,0,0,-5,,,,,,,,
4/7/17,Sacramento,94,LA Lakers,98,1,1,4,,,,,,,,
4/7/17,New York,88,Memphis,101,0,1,13,,,,,,,,
4/7/17,Okla City,99,Phoenix,120,0,1,21,,,,,,,,
4/7/17,Miami,94,Toronto,96,0,1,2,,,,,,,,
4/7/17,Minnesota,113,Utah,120,0,1,7,,,,,,,,
4/8/17,Chicago,106,Brooklyn,107,0,1,1,,,,,,,,
4/8/17,Boston,121,Charlotte,114,0,0,-7,,,,,,,,
4/8/17,New Orleans,101,Golden State,123,0,1,22,,,,,,,,
4/8/17,Indiana,127,Orlando,112,0,0,-15,,,,,,,,
4/8/17,Milwaukee,90,Philadelphia,82,0,0,-8,,,,,,,,
4/8/17,Utah,86,Portland,101,0,1,15,,,,,,,,
4/8/17,LA Clippers,98,San Antonio,87,0,0,-11,,,,,,,,
4/8/17,Miami,106,Washington,103,0,0,-3,,,,,,,,
4/9/17,Cleveland,125,Atlanta,126,0,1,1,,,,,,,,
4/9/17,Okla City,106,Denver,105,0,0,-1,,,,,,,,
4/9/17,Minnesota,109,LA Lakers,110,1,1,1,,,,,,,,
4/9/17,Detroit,103,Memphis,90,0,0,-13,,,,,,,,
4/9/17,Toronto,110,New York,97,1,0,-13,,,,,,,,
4/9/17,Dallas,111,Phoenix,124,0,1,13,,,,,,,,
4/9/17,Houston,135,Sacramento,128,0,0,-7,,,,,,,,
4/10/17,Brooklyn,105,Boston,114,0,1,9,,,,,,,,
4/10/17,Orlando,75,Chicago,122,0,1,47,,,,,,,,
4/10/17,Washington,105,Detroit,101,0,0,-4,,,,,,,,
4/10/17,Utah,105,Golden State,99,0,0,-6,,,,,,,,
4/10/17,Houston,96,LA Clippers,125,1,1,29,,,,,,,,
4/10/17,Cleveland,121,Miami,124,1,1,3,,,,,,,,
4/10/17,Charlotte,79,Milwaukee,89,0,1,10,,,,,,,,
4/10/17,Indiana,120,Philadelphia,111,0,0,-9,,,,,,,,
4/10/17,San Antonio,98,Portland,99,0,1,1,,,,,,,,
4/11/17,Charlotte,76,Atlanta,103,0,1,27,,,,,,,,
4/11/17,Denver,109,Dallas,91,0,0,-18,,,,,,,,
4/11/17,New Orleans,96,LA Lakers,108,1,1,12,,,,,,,,
4/11/17,Okla City,100,Minnesota,98,0,0,-2,,,,,,,,
4/11/17,Phoenix,104,Sacramento,129,0,1,25,,,,,,,,
4/12/17,Milwaukee,94,Boston,112,0,1,18,,,,,,,,
4/12/17,Brooklyn,73,Chicago,112,0,1,39,,,,,,,,
4/12/17,Toronto,98,Cleveland,83,0,0,-15,,,,,,,,
4/12/17,LA Lakers,94,Golden State,109,0,1,15,,,,,,,,
4/12/17,Minnesota,118,Houston,123,0,1,5,,,,,,,,
4/12/17,Atlanta,86,Indiana,104,0,1,18,,,,,,,,
4/12/17,Sacramento,95,LA Clippers,115,1,1,20,,,,,,,,
4/12/17,Dallas,100,Memphis,93,0,0,-7,,,,,,,,
4/12/17,Washington,102,Miami,110,1,1,8,,,,,,,,
4/12/17,Philadelphia,113,New York,114,1,1,1,,,,,,,,
4/12/17,Denver,111,Okla City,105,0,0,-6,,,,,,,,
4/12/17,Detroit,109,Orlando,113,0,1,4,,,,,,,,
4/12/17,New Orleans,103,Portland,100,0,0,-3,,,,,,,,
4/12/17,San Antonio,97,Utah,101,0,1,4,,,,,,,,
4/15/17,Indiana,108,Cleveland,109,0,1,1,,,,,,,,
4/15/17,Utah,97,LA Clippers,95,1,0,-2,,,,,,,,
4/15/17,Memphis,82,San Antonio,111,0,1,29,,,,,,,,
4/15/17,Milwaukee,97,Toronto,83,0,0,-14,,,,,,,,
4/16/17,Chicago,106,Boston,102,0,0,-4,,,,,,,,
4/16/17,Portland,109,Golden State,121,0,1,12,,,,,,,,
4/16/17,Okla City,87,Houston,118,0,1,31,,,,,,,,
4/16/17,Atlanta,107,Washington,114,0,1,7,,,,,,,,
4/17/17,Indiana,111,Cleveland,117,0,1,6,,,,,,,,
4/17/17,Memphis,82,San Antonio,96,0,1,14,,,,,,,,
4/18/17,Chicago,111,Boston,97,0,0,-14,,,,,,,,
4/18/17,Utah,91,LA Clippers,99,1,1,8,,,,,,,,
4/18/17,Milwaukee,100,Toronto,106,0,1,6,,,,,,,,
4/19/17,Portland,81,Golden State,110,0,1,29,,,,,,,,
4/19/17,Okla City,111,Houston,115,0,1,4,,,,,,,,
4/19/17,Atlanta,101,Washington,109,0,1,8,,,,,,,,
4/20/17,Cleveland,119,Indiana,114,0,0,-5,,,,,,,,
4/20/17,San Antonio,94,Memphis,105,0,1,11,,,,,,,,
4/20/17,Toronto,77,Milwaukee,104,0,1,27,,,,,,,,
4/21/17,Boston,104,Chicago,87,0,0,-17,,,,,,,,
4/21/17,Houston,113,Okla City,115,0,1,2,,,,,,,,
4/21/17,LA Clippers,111,Utah,106,0,0,-5,,,,,,,,
4/22/17,Washington,98,Atlanta,116,0,1,18,,,,,,,,
4/22/17,San Antonio,108,Memphis,110,0,1,2,,,,,,,,
4/22/17,Toronto,87,Milwaukee,76,0,0,-11,,,,,,,,
4/22/17,Golden State,119,Portland,113,0,0,-6,,,,,,,,
4/23/17,Boston,104,Chicago,95,0,0,-9,,,,,,,,
4/23/17,Cleveland,106,Indiana,102,0,0,-4,,,,,,,,
4/23/17,Houston,113,Okla City,109,0,0,-4,,,,,,,,
4/23/17,LA Clippers,98,Utah,105,0,1,7,,,,,,,,
4/24/17,Washington,101,Atlanta,111,0,1,10,,,,,,,,
4/24/17,Golden State,128,Portland,103,0,0,-25,,,,,,,,
4/24/17,Milwaukee,93,Toronto,118,0,1,25,,,,,,,,
4/25/17,Okla City,99,Houston,105,0,1,6,,,,,,,,
4/25/17,Utah,96,LA Clippers,92,1,0,-4,,,,,,,,
4/25/17,Memphis,103,San Antonio,116,0,1,13,,,,,,,,
4/26/17,Chicago,97,Boston,108,0,1,11,,,,,,,,
4/26/17,Atlanta,99,Washington,103,0,1,4,,,,,,,,
4/27/17,San Antonio,103,Memphis,96,0,0,-7,,,,,,,,
4/27/17,Toronto,92,Milwaukee,89,0,0,-3,,,,,,,,
4/28/17,Washington,115,Atlanta,99,0,0,-16,,,,,,,,
4/28/17,Boston,105,Chicago,83,0,0,-22,,,,,,,,
4/28/17,LA Clippers,98,Utah,93,0,0,-5,,,,,,,,
4/30/17,Washington,111,Boston,123,0,1,12,,,,,,,,
4/30/17,Utah,104,LA Clippers,91,1,0,-13,,,,,,,,
5/1/17,Toronto,105,Cleveland,116,0,1,11,,,,,,,,
5/1/17,Houston,126,San Antonio,99,0,0,-27,,,,,,,,
5/2/17,Washington,119,Boston,129,0,1,10,,,,,,,,
5/2/17,Utah,94,Golden State,106,0,1,12,,,,,,,,
5/3/17,Toronto,103,Cleveland,125,0,1,22,,,,,,,,
5/3/17,Houston,96,San Antonio,121,0,1,25,,,,,,,,
5/4/17,Utah,104,Golden State,115,0,1,11,,,,,,,,
5/4/17,Boston,89,Washington,116,0,1,27,,,,,,,,
5/5/17,San Antonio,103,Houston,92,0,0,-11,,,,,,,,
5/5/17,Cleveland,115,Toronto,94,0,0,-21,,,,,,,,
5/6/17,Golden State,102,Utah,91,0,0,-11,,,,,,,,
5/7/17,San Antonio,104,Houston,125,0,1,21,,,,,,,,
5/7/17,Cleveland,109,Toronto,102,0,0,-7,,,,,,,,
5/7/17,Boston,102,Washington,121,0,1,19,,,,,,,,
5/8/17,Golden State,121,Utah,95,0,0,-26,,,,,,,,
5/9/17,Houston,107,San Antonio,110,0,1,3,,,,,,,,
5/10/17,Washington,101,Boston,123,0,1,22,,,,,,,,
5/11/17,San Antonio,114,Houston,75,0,0,-39,,,,,,,,
5/12/17,Boston,91,Washington,92,0,1,1,,,,,,,,
5/14/17,San Antonio,111,Golden State,113,0,1,2,,,,,,,,
5/15/17,Washington,105,Boston,115,0,1,10,,,,,,,,
5/16/17,San Antonio,100,Golden State,136,0,1,36,,,,,,,,
5/17/17,Cleveland,117,Boston,104,0,0,-13,,,,,,,,
5/19/17,Cleveland,130,Boston,86,0,0,-44,,,,,,,,
5/20/17,Golden State,120,San Antonio,108,0,0,-12,,,,,,,,
5/21/17,Boston,111,Cleveland,108,0,0,-3,,,,,,,,
5/22/17,Golden State,129,San Antonio,115,0,0,-14,,,,,,,,
5/23/17,Boston,99,Cleveland,112,0,1,13,,,,,,,,
5/25/17,Cleveland,135,Boston,102,0,0,-33,,,,,,,,
6/1/17,Cleveland,91,Golden State,113,0,1,22,,,,,,,,
6/4/17,Cleveland,113,Golden State,132,0,1,19,,,,,,,,
6/7/17,Golden State,118,Cleveland,113,0,0,-5,,,,,,,,
6/9/17,Golden State,116,Cleveland,137,0,1,21,,,,,,,,
6/12/17,Cleveland,120,Golden State,129,0,1,9,,,,,,,,
11/10/15,Utah,114,Cleveland,118,0,1,4,,,,,,,,
11/10/15,LA Lakers,88,Miami,101,-1,1,13,,,,,,,,
11/10/15,Boston,99,Milwaukee,83,0,0,-16,,,,,,,,
11/10/15,Charlotte,104,Minnesota,95,0,0,-9,,,,,,,,
11/10/15,Dallas,105,New Orleans,120,0,1,15,,,,,,,,
11/10/15,New York,111,Toronto,109,0,0,-2,,,,,,,,
11/10/15,Okla City,125,Washington,101,0,0,-24,,,,,,,,
11/11/15,New Orleans,98,Atlanta,106,0,1,8,,,,,,,,
11/11/15,Indiana,102,Boston,91,0,0,-11,,,,,,,,
11/11/15,New York,93,Charlotte,95,0,1,2,,,,,,,,
11/11/15,LA Clippers,108,Dallas,118,0,1,10,,,,,,,,
11/11/15,Milwaukee,102,Denver,103,0,1,1,,,,,,,,
11/11/15,Brooklyn,106,Houston,98,0,0,-8,,,,,,,,
11/11/15,Golden State,100,Memphis,84,0,0,-16,,,,,,,,
11/11/15,LA Lakers,99,Orlando,101,0,1,2,,,,,,,,
11/11/15,Toronto,119,Philadelphia,103,0,0,-16,,,,,,,,
11/11/15,San Antonio,113,Portland,101,0,0,-12,,,,,,,,
11/11/15,Detroit,92,Sacramento,101,0,1,9,,,,,,,,
11/12/15,Utah,91,Miami,92,1,1,1,,,,,,,,
11/12/15,Golden State,129,Minnesota,116,0,0,-13,,,,,,,,
11/12/15,LA Clippers,104,Phoenix,118,0,1,14,,,,,,,,
11/13/15,Atlanta,93,Boston,106,0,1,13,,,,,,,,
11/13/15,Charlotte,97,Chicago,102,0,1,5,,,,,,,,
11/13/15,LA Lakers,82,Dallas,90,0,1,8,,,,,,,,
11/13/15,Houston,98,Denver,107,0,1,9,,,,,,,,
11/13/15,Minnesota,103,Indiana,107,0,1,4,,,,,,,,
11/13/15,Portland,100,Memphis,101,0,1,1,,,,,,,,
11/13/15,Cleveland,90,New York,84,1,0,-6,,,,,,,,
11/13/15,Philadelphia,85,Okla City,102,0,1,17,,,,,,,,
11/13/15,Utah,93,Orlando,102,0,1,9,,,,,,,,
11/13/15,Brooklyn,109,Sacramento,111,0,1,2,,,,,,,,
11/13/15,New Orleans,81,Toronto,100,0,1,19,,,,,,,,
11/14/15,Brooklyn,99,Golden State,107,0,1,8,,,,,,,,
11/14/15,Dallas,110,Houston,98,0,0,-12,,,,,,,,
11/14/15,Detroit,96,LA Clippers,101,1,1,5,,,,,,,,
11/14/15,Cleveland,105,Milwaukee,108,0,1,3,,,,,,,,
11/14/15,Denver,81,Phoenix,105,0,1,24,,,,,,,,
11/14/15,Philadelphia,83,San Antonio,92,0,1,9,,,,,,,,
11/14/15,Orlando,99,Washington,108,0,1,9,,,,,,,,
11/15/15,Utah,97,Atlanta,96,0,0,-1,,,,,,,,
11/15/15,Portland,94,Charlotte,106,0,1,12,,,,,,,,
11/15/15,Detroit,85,LA Lakers,97,1,1,12,,,,,,,,
11/15/15,Memphis,114,Minnesota,106,0,0,-8,,,,,,,,
11/15/15,New Orleans,87,New York,95,1,1,8,,,,,,,,
11/15/15,Boston,100,Okla City,85,0,0,-15,,,,,,,,
11/15/15,Toronto,101,Sacramento,107,0,1,6,,,,,,,,
11/16/15,Indiana,95,Chicago,96,0,1,1,,,,,,,,
